,FICE,FSNOW,PRS,RFR,OCM,OCS,TCT,VCM,PPQ,SIA
0,8.1503320254,3.42017778815,6.60526794559,0.396616489954,0.0,-1.0,-1.0,0.810790971664,1.15728370765,1.69216334282
1,9.48627246194,3.5232258291,5.2848868435,0.582413132844,-1.0,-1.0,-1.0,0.968644290842,0.289735556923,0.880465881405
2,8.63174371958,3.73315046436,5.02630811652,0.208501115482,0.0,0.0,-1.0,0.909528102206,0.115444530246,2.56955182069
3,6.65376633229,3.32384229605,5.68829107327,0.942132795461,1.0,-1.0,1.0,0.663354468898,0.119994098695,1.82393874113
4,3.33829741847,4.51175014987,6.46733363852,0.541861164081,-1.0,1.0,0.0,0.290398119409,0.466966669021,1.95748280577
5,6.18295595435,5.72775343196,6.29620452488,0.550060021248,1.0,1.0,-1.0,1.23148508327,0.499059510983,2.18356370268
6,13.534055836,6.24632672066,6.44759270692,0.418761357111,1.0,0.0,1.0,0.755650035164,0.375549818975,1.44076477832
7,13.6015467638,3.89347446087,6.33676760947,0.487720506704,-1.0,-1.0,1.0,0.544799574435,0.157180711068,2.05165137064
8,16.9813556979,7.36753494668,6.36683379304,0.225081243779,-1.0,-1.0,1.0,1.34173410642,0.595825664023,2.16885757325
9,9.93700521459,4.12245030854,6.07365374987,0.446288203435,-1.0,1.0,0.0,0.955655765603,0.897544498441,0.527428268867
10,4.6908743384,4.00686429126,5.33550386117,0.898634386737,0.0,1.0,-1.0,1.44069646992,0.868189973708,3.57294819599
11,4.1338039445,4.38034101041,5.71999250432,0.270740946513,0.0,1.0,0.0,1.96955802813,0.331291545296,3.25918662196
12,5.2283954385,2.86788502057,6.6536563388,0.788766505259,-1.0,0.0,-1.0,0.85736738992,1.02544625102,1.72267625013
13,6.52577759974,3.81459600072,5.74935975686,0.39363668322,-1.0,0.0,0.0,1.14776628761,0.963162942279,1.6566868059
14,5.06236483193,1.89354723733,6.78836289404,0.244356801671,1.0,1.0,0.0,1.23651206843,0.599852309159,1.21633216804
15,7.28108855078,2.22440701659,6.52333141581,0.320092917752,1.0,1.0,0.0,0.310923567493,0.585771440234,0.659756312286
16,5.96534033349,4.99446409845,5.87359130363,0.769278305991,1.0,0.0,1.0,1.30341901518,0.55613276397,1.89202194536
17,5.95471992599,4.21857738985,5.77709607184,0.755439081773,0.0,0.0,1.0,0.646786321981,0.34988133723,2.23863880269
18,13.9568561988,2.34721798876,5.38280761543,0.426176298152,-1.0,-1.0,0.0,1.22788191181,0.538398863583,1.4093076489
19,7.125284061,5.83849624679,5.13471691621,0.406191570303,-1.0,-1.0,0.0,1.28525611826,0.647370536587,1.75144865397
20,6.15494237262,4.65530623031,6.10546678705,0.283459756367,-1.0,1.0,-1.0,0.672763918306,0.705949549188,1.98309282632
21,9.82320530287,5.69240242414,5.38839811522,0.321608336366,0.0,-1.0,-1.0,1.28982907498,0.756299088086,2.5232763363
22,15.9147401553,1.44621604728,5.31740539671,0.915285850837,1.0,1.0,1.0,1.0247086839,0.356452498248,1.70886024618
23,14.7766681574,2.5752328478,6.22355796388,0.331688487808,0.0,1.0,-1.0,0.753513204818,0.798872421346,3.15411103715
24,2.79265215645,5.06870444933,5.18727740531,0.119708136921,-1.0,0.0,-1.0,0.664872304823,0.0850121724656,1.29236090398
25,3.88175563166,6.89604374366,6.64234781151,0.644540215117,1.0,1.0,0.0,1.35020385045,0.816630332185,2.19788893225
26,6.84402743623,2.99412385982,6.48059010354,0.724246531584,1.0,-1.0,-1.0,0.838087362787,0.813050526914,0.748089794523
27,11.0958810829,4.84606865996,5.09493294952,0.514417318317,-1.0,1.0,1.0,1.16240486471,0.52109815558,1.87344995962
28,11.1654532959,4.62502216866,6.5198312784,0.591182269113,-1.0,0.0,0.0,1.40828677671,0.64338888928,1.4130544363
29,11.3123988403,5.41720915324,6.41550206868,0.621437672828,1.0,0.0,1.0,0.2755088904,0.656444961432,1.86986716774
30,7.23666371696,6.10103956453,5.91215094027,0.659838472149,0.0,-1.0,0.0,1.23521862044,0.84397492789,0.667429283281
31,8.60877114198,2.30178908431,6.10353254701,0.425473047368,-1.0,0.0,0.0,0.627493305054,0.759105465752,1.52304132916
32,4.52951767524,6.45895437488,6.99285267237,0.640686108261,1.0,-1.0,-1.0,0.725183221423,0.804434474796,1.75505795692
33,7.95963137602,1.05439278308,6.6781670546,0.747500006819,-1.0,0.0,0.0,1.0035818563,0.767383002273,1.73631890221
34,14.3855810598,2.24163140453,5.12240398202,0.469411448127,0.0,1.0,1.0,1.30401701588,0.220811574523,3.60417788056
35,5.89188005352,3.25154303667,6.13412465527,0.69208230971,-1.0,-1.0,0.0,1.20737699266,0.421471980046,0.780879889874
36,14.7190687813,4.23721303297,5.12637018895,0.175997068232,0.0,-1.0,0.0,1.42972065926,0.461063788982,1.74067892358
37,7.35245013028,3.31626015699,5.46176001666,0.817269613815,0.0,-1.0,0.0,1.42756246503,0.417564486376,3.05226586582
38,14.0386598189,5.31733991536,6.40333545831,0.477543895552,-1.0,1.0,-1.0,0.716012160965,0.377676721325,0.98854994339
39,12.1901266967,5.14147692808,5.14512902515,0.599390952271,1.0,1.0,-1.0,1.47055366075,0.530677756723,1.56579610875
40,11.8095804745,4.89804024176,6.02496543641,0.195562238954,-1.0,0.0,-1.0,0.253261749051,0.942248692008,1.13984830128
41,11.2541793339,2.59373024094,6.54834923862,0.114274441807,-1.0,-1.0,-1.0,0.953007238026,0.689475544329,1.04675242166
42,12.5722933613,2.68122688634,5.16434638587,0.563374666199,1.0,0.0,-1.0,1.30223801525,0.406003629732,1.66466353536
43,10.1362359858,3.6707301045,5.63309785428,0.903429217678,1.0,-1.0,0.0,1.23932727159,1.482719693,0.91220882675
44,0.706213375948,5.20811417735,6.82320386885,0.430500845689,-1.0,1.0,0.0,0.803974452736,0.29904774376,1.59877299716
45,7.7188943233,7.69585951005,6.38716218915,0.357589185936,1.0,-1.0,-1.0,0.777948467212,0.344350331085,1.25109897764
46,7.85045351985,5.42708314177,6.54583564002,0.62602168683,1.0,0.0,-1.0,1.61766121685,0.995673262285,1.25740362058
47,7.74785426761,4.24201621331,6.47981783654,0.752947422684,1.0,0.0,-1.0,1.12102854927,0.0749306287356,0.978958428997
48,6.33875042438,3.09857881537,5.32229108642,0.538953876812,0.0,0.0,0.0,1.52944661284,0.400109653625,0.762753113185
49,7.89296684031,3.4184188475,5.57521410707,0.2495175325,1.0,1.0,-1.0,1.28857352867,0.316088180929,1.60905075672
50,6.57064912137,2.85793339181,5.79949655484,0.266526342068,-1.0,0.0,1.0,0.624977335868,0.580311805601,2.1401084346
51,8.65482838718,4.32716902069,6.35988890708,0.325472658213,0.0,1.0,-1.0,0.971699146538,0.650634272495,2.57513271372
52,9.91515417388,4.11181832816,6.83854531383,0.496528413941,1.0,1.0,0.0,1.29956533549,0.767598757696,1.55694542476
53,7.6577332887,4.81105923349,6.46580738586,0.360317585599,0.0,1.0,0.0,1.01906343573,0.544637333644,1.16294314859
54,10.5672272454,3.37956904535,5.37622699684,0.496854989069,-1.0,-1.0,-1.0,1.09586075546,0.477471738388,4.18592325472
55,10.1990065543,4.25244429436,5.32727790577,0.75029752903,1.0,1.0,-1.0,0.915271946851,1.23861038973,1.23071645706
56,17.2940301796,4.22486692224,5.54795558382,0.543323215773,1.0,0.0,-1.0,0.879034956723,0.990542037662,0.963578744941
57,4.83067232101,6.57938932482,6.71109353571,0.367520081097,1.0,1.0,1.0,0.882320000983,0.226318977731,1.18362198404
58,10.7767031094,3.68063942025,5.94692050656,0.921248812981,0.0,-1.0,1.0,1.28354340952,0.530824484144,1.21832290693
59,8.76650213576,5.15538887071,6.75825095791,0.628079766003,1.0,0.0,-1.0,0.711946488112,0.525841926347,2.15882405153
60,11.6067012758,5.84928973951,6.5574505519,0.337398499727,1.0,0.0,-1.0,1.18516910558,0.654946024812,1.63481652789
61,2.61096365704,6.23195631696,6.70853993749,0.41509677144,1.0,0.0,0.0,1.50321048605,0.208226922531,0.777353156897
62,2.81444834821,4.83073390058,6.25896456742,0.609017900961,-1.0,-1.0,-1.0,1.48132361396,1.35463221842,1.1429847853
63,1.15528389434,3.5024132905,6.09136517443,0.594262589075,1.0,0.0,0.0,1.04247952906,0.274775010358,2.80863067453
64,15.2502072143,4.33218235712,6.69400511032,0.745543897879,-1.0,-1.0,1.0,1.24212500941,0.49082310694,1.75802143741
65,4.06038288728,5.82336562932,5.80541178587,0.629323818763,-1.0,-1.0,-1.0,1.00274754592,0.451589117134,1.45466946455
66,5.74581230695,1.19080069688,5.19949815178,0.65808034926,1.0,1.0,0.0,0.926538068136,0.781015187934,4.40007748246
67,12.2389779715,4.49208617024,5.73172435444,0.587368952106,-1.0,-1.0,1.0,1.22115678742,0.483145858578,1.26217260121
68,12.7594539571,4.63204481125,6.58023780386,0.578811765166,0.0,0.0,1.0,0.793976035632,0.823960852693,3.2953318777
69,3.86409533191,6.63942137991,5.22401014485,0.603182589491,-1.0,-1.0,0.0,1.49688482752,0.36317927707,1.08700652047
70,9.31801823237,3.63945844204,5.69180764067,0.874126311698,-1.0,1.0,0.0,0.991190835818,0.414119637258,0.687377424085
71,5.41311422922,7.08571833165,6.9813656209,0.147932881962,1.0,1.0,1.0,0.595595455575,0.197520326837,0.745205753315
72,4.59176495077,3.70390485986,5.10248564944,0.346737259626,0.0,1.0,0.0,1.69899240713,0.809560152585,2.05337658864
73,0.890292490619,3.99331424721,6.27645186853,0.391564358366,0.0,1.0,0.0,0.840716061551,0.319037074832,1.14962850986
74,8.32262468793,4.18156553517,6.48889564324,0.884612915088,-1.0,0.0,0.0,0.661708054281,0.551831915993,1.10384934917
75,10.5536109298,5.1882022975,5.43864247317,0.521041984984,0.0,1.0,1.0,0.539880009929,0.382037241141,2.49006880705
76,9.17506283039,3.91574096957,5.42810886221,0.261853884552,-1.0,1.0,0.0,1.82588426521,1.04397507131,1.22785732965
77,8.8796470452,4.88995526247,6.15479511374,0.560554132628,0.0,-1.0,-1.0,0.877894013204,0.377091187292,1.94966368692
78,3.10269456156,5.15204377474,6.14014701365,0.484711480154,1.0,-1.0,0.0,0.68671252779,0.722921172499,0.653306707854
79,12.9249938693,3.8818740527,6.95703716012,0.864672901842,0.0,1.0,1.0,1.259910169,0.262966637684,1.45101090299
80,2.61941633021,2.00595776924,6.05299425382,0.437168495468,-1.0,0.0,-1.0,0.469001241529,0.960568935092,1.63287302064
81,8.74438303654,2.55775358784,6.15249762595,0.677009895929,0.0,0.0,1.0,1.0671939001,0.639031839605,2.49387539483
82,2.46521628588,1.69485380098,6.94347078253,0.569668061067,0.0,-1.0,1.0,0.942545907416,0.567277788397,1.77946375848
83,10.8319879496,2.64542936333,6.71700746107,0.311105430922,-1.0,0.0,1.0,1.57857874887,0.883838105099,1.0383969178
84,8.16425251392,4.44699778305,5.90678702944,0.410611839935,0.0,0.0,1.0,0.890898676011,0.834758182483,1.47441838557
85,8.50684953741,4.47933657045,6.85302068082,0.47612778718,-1.0,1.0,0.0,0.743653984729,0.609216540004,0.703543683434
86,10.6840404811,5.24078343131,6.87298992842,0.408097972001,-1.0,0.0,-1.0,1.07858037845,0.579750086571,2.1568818282
87,10.1471413779,5.28610199449,6.66510976195,0.493566471832,-1.0,1.0,1.0,1.00674100743,1.02118684069,1.08058426474
88,6.67333310489,4.31728307368,5.52773776586,0.52059314147,1.0,-1.0,0.0,1.08197199062,0.720605040426,2.12055654663
89,4.88946287975,2.95762404376,5.96377785868,0.576529105219,0.0,0.0,1.0,1.09144093186,1.02311507184,1.57483254698
90,8.5847518785,4.10047857955,5.48088903072,0.241522588891,-1.0,-1.0,-1.0,0.764719318759,0.827379900376,1.47706759643
91,7.7338680481,5.88633412352,6.93511546492,0.363830071883,1.0,-1.0,1.0,1.22818213787,0.554584475806,0.886096547524
92,11.9839615116,3.92199771952,6.2517374366,0.69402915836,-1.0,-1.0,0.0,0.516474057791,0.243043887152,1.78414317742
93,7.4471652374,2.32071221477,5.28348878995,0.378299297567,0.0,1.0,1.0,0.592209278821,0.444611354726,0.451419426811
94,8.78787577501,4.88516222694,5.14914533995,0.698272883978,0.0,0.0,-1.0,1.66586113033,0.825437727021,2.67484964993
95,6.61579798281,5.05803051794,5.95581463134,0.509309145454,-1.0,0.0,-1.0,1.08238716901,0.575785903972,1.47190685047
96,1.09072407022,4.74649238256,5.75961600761,0.506938887946,-1.0,0.0,1.0,0.509279251493,0.173797971932,1.93566548121
97,14.2354763815,5.63655194505,6.4302765725,0.779519543123,-1.0,-1.0,0.0,1.07121402883,0.826773607888,1.68013966947
98,18.9860711062,6.5632881805,5.97784308916,0.577523515225,1.0,1.0,1.0,0.930968655487,0.441451414308,3.50435255285
99,4.33346430073,5.96210607184,6.13846357583,0.89967761576,0.0,1.0,0.0,0.589981171442,0.355762122989,1.24965965227
100,11.6871902457,5.77762191082,5.56206836157,0.242727328687,0.0,-1.0,0.0,0.3072741294,0.649304194499,1.29957384104
101,12.2997574787,4.77025175073,5.37398588967,0.622548954416,0.0,0.0,-1.0,0.978035340104,0.908354364104,1.85265823636
102,3.7123059212,3.28681381508,5.60041246894,0.978150758725,1.0,0.0,-1.0,1.04824805323,0.259490539482,2.93388115699
103,8.51638158697,2.09190961417,5.49929810656,0.444380700856,0.0,0.0,-1.0,0.866404304196,0.360891646435,1.8784065149
104,14.6635224698,3.62048760853,5.29781273466,0.558240821952,0.0,1.0,-1.0,0.891915463941,0.541826910697,0.820679269745
105,8.41572735522,3.09415834875,6.17707851178,0.395638192573,-1.0,0.0,-1.0,0.988879576308,0.855618610599,0.416609582113
106,7.49694552333,4.46419851709,5.52390320306,0.907809320431,0.0,1.0,0.0,1.51788881558,0.570816399481,3.26833406304
107,7.64562123624,2.47949986239,5.89352868265,0.445837864952,0.0,0.0,-1.0,1.00996191467,0.653422940973,2.96636618912
108,4.34980392688,4.38558861208,5.36331645554,0.737603855295,0.0,-1.0,0.0,0.707306227688,0.483799412138,1.44697017888
109,7.33148187499,4.04385354088,6.92773411114,0.401844946461,1.0,0.0,0.0,0.997371172224,0.961904883909,1.4426179434
110,3.0810177698,6.72721016264,6.91097603018,0.376977832159,1.0,-1.0,0.0,1.1262442506,0.763056907066,0.868610312361
111,10.9153855689,1.46858093976,5.69521798031,0.613747664694,-1.0,1.0,0.0,0.915161925277,0.301040691148,1.57283905489
112,11.8645823037,3.2831537286,6.74707215848,0.392492943221,-1.0,0.0,-1.0,0.882342366335,0.919773204962,0.545986868171
113,13.7023596807,5.44854804928,5.93567898798,0.533729298547,0.0,0.0,-1.0,1.6846416505,0.445070927182,0.896271747452
114,8.83135367731,4.67373031587,5.99365272078,0.539370625199,1.0,-1.0,1.0,1.13930782386,0.639818900929,1.46081834136
115,7.59615082868,3.11224852907,6.71890949291,0.383114581938,-1.0,0.0,-1.0,0.717813624473,0.181375334511,1.69907948362
116,6.95759637627,5.55779564489,5.76935443961,0.936066900893,0.0,0.0,0.0,0.928334651889,0.857230782676,0.819626992016
117,3.62129588263,4.9470108454,6.72492881808,0.48625717863,0.0,1.0,1.0,1.27903984651,0.055205164469,1.34424047159
118,5.70542942833,3.89576145201,6.50067903705,0.318971607949,0.0,1.0,1.0,0.850241226539,0.569627961045,2.217731385
119,11.2102296868,3.39462747763,6.21252595232,0.389638021763,1.0,1.0,0.0,1.59383409005,0.937389091394,0.459343058099
120,17.183785294,4.0689203953,5.36607784152,0.424655731739,-1.0,1.0,1.0,0.902471796995,0.607108535664,2.5482882551
121,15.6478696819,5.27441882068,5.48804202478,0.209936022622,1.0,1.0,-1.0,0.919319576322,0.590209899817,0.670645217893
122,11.7932456138,4.08949282489,5.90217838858,0.478191000948,1.0,1.0,-1.0,0.819186539177,0.489903964579,1.59462354153
123,7.62052972347,5.95191306971,6.34227310614,0.573458760633,-1.0,0.0,-1.0,0.927544680168,0.278062469642,2.26889355648
124,9.98462428114,3.84513936637,5.65852728272,0.515727347349,1.0,1.0,0.0,1.10348294842,0.789428986445,2.04486951522
125,8.07244329675,2.887210882,5.39154090338,0.38854399482,0.0,0.0,0.0,0.785373718814,0.736279359752,1.84059614017
126,7.46033145379,2.57382679383,6.91274364541,0.129533861999,1.0,1.0,0.0,1.01280774486,0.443574623752,1.07691167984
127,10.7190224261,4.01650147443,5.23831905046,0.298992583276,-1.0,-1.0,1.0,1.78979016217,0.485410253358,1.51680345018
128,11.6571752257,2.54684347212,6.32297019529,0.491552946221,0.0,-1.0,1.0,1.3782393065,0.842264018872,0.974063630732
129,4.60915708518,5.37011091718,5.40524562645,0.754497195192,1.0,0.0,0.0,1.13633741455,0.589560175601,1.26961329466
130,13.7455193024,3.38396261541,5.05345003524,0.707964976986,0.0,-1.0,1.0,0.680872699073,0.343267062977,1.71627626884
131,6.40025278701,6.36831481275,5.10876749211,0.507411624118,-1.0,0.0,1.0,0.670142591166,0.429283967685,1.113394519
132,8.75712139588,3.10850970848,5.23273400447,0.297611039665,-1.0,1.0,1.0,0.718847517366,0.599088244835,1.50090494923
133,8.7215231919,7.21450717167,5.28034051802,0.680522703852,1.0,0.0,1.0,1.04556286878,0.395984741908,1.66191368236
134,9.94608264078,4.24046963648,5.00570459961,0.973110831631,0.0,0.0,-1.0,1.33759350593,1.06601174625,3.45579954441
135,0.350451093171,2.67529380214,6.84643535572,0.163755155836,1.0,1.0,-1.0,1.13238335882,0.188858181452,1.61563231317
136,11.1293931593,2.82595588203,5.85178237104,0.310677829615,0.0,1.0,1.0,1.75201981692,0.389234230599,1.4451052009
137,12.0450570217,3.19763458655,6.43583720826,0.570242910872,1.0,-1.0,0.0,0.876329305095,0.0208463234944,2.30254518066
138,7.28998679367,5.80090627975,5.22796981633,0.663292586707,-1.0,1.0,-1.0,1.39172611038,0.8880895855,2.8175674731
139,1.56467028049,1.14768954353,5.00307154376,0.615674832189,1.0,0.0,1.0,0.714562717246,0.78762430508,1.53976754349
140,10.641127993,4.85817953222,6.85017221745,0.358067929494,1.0,0.0,0.0,1.09931458622,1.03224811113,1.77746523733
141,5.61818998338,6.9223968527,5.24986888251,0.617280379701,0.0,1.0,0.0,1.55158074305,0.98080006679,2.11267493447
142,8.09503762766,2.14030481726,6.57082578495,0.343704122518,0.0,-1.0,-1.0,1.40699872874,0.143387460464,0.557876889222
143,14.1835597733,6.31643766346,6.24255357974,0.719812822221,1.0,1.0,1.0,0.360872808095,0.396610790433,1.16902891284
144,8.4413284569,4.24567008652,5.86064792516,0.420970188579,-1.0,0.0,-1.0,2.01444751033,0.851810341891,1.54552311681
145,9.11127369705,5.19633603966,6.51692305875,0.444978040585,0.0,0.0,1.0,0.781074389132,0.580803180444,2.15038062885
146,1.14425954382,1.38108180385,6.33018207168,0.653557261285,1.0,0.0,0.0,1.27727361142,0.660288808157,2.24663903964
147,10.3917659771,2.74349375918,6.00995850089,0.406748577313,0.0,0.0,-1.0,0.676613712439,0.373332727216,0.530471611466
148,10.1590476184,4.36466131959,5.36405743598,0.666529849603,1.0,-1.0,0.0,0.669280774801,0.623748870651,1.89068755193
149,3.65694537587,4.75162671592,6.44149935193,0.306437162308,0.0,1.0,0.0,0.682184923653,0.756875068688,0.80276198814
150,4.32350155397,6.38808077865,5.39430584637,0.489157516427,0.0,0.0,0.0,0.771944252188,0.642251043272,1.17106936993
151,5.17897639026,4.41924119643,5.35806555107,0.538246787883,0.0,1.0,0.0,1.19252305048,0.525089936308,0.430140769675
152,8.1592936305,5.0979595427,5.56470649584,0.67302579805,1.0,1.0,-1.0,0.761082423966,0.134865017464,0.904185390678
153,8.05769390449,6.51307629711,6.56978933799,0.31563103169,1.0,-1.0,1.0,0.470664630807,0.550442693984,1.01301860756
