,FICE,FSNOW,PRS,RFR,OCM,OCS,TCT,VCM,PPQ,SIA
0,10.7498108301,4.78868423718,5.41568185389,0.363502606375,1.0,1.0,1.0,0.91850798759,0.564428342795,1.37808381299
1,7.8365872151,5.59257501273,6.76512549532,0.511769743468,-1.0,0.0,-1.0,0.646296143998,0.889264168602,1.33355279306
2,4.35753258119,3.31087282399,5.65276795995,0.627535231297,-1.0,-1.0,1.0,0.82059213174,0.680174040164,1.43201698525
3,13.1215856826,4.96057830129,6.807811627,0.373539172019,0.0,1.0,1.0,1.50418826883,0.53691455837,4.7703341417
4,12.6771242895,3.43720375668,5.45027908302,0.689677682999,-1.0,1.0,0.0,0.833087854608,0.47411552083,1.30984301756
5,8.55574906301,4.68149749023,6.58169854693,0.674162296424,1.0,0.0,1.0,1.07187851734,0.446820878489,1.73671457573
6,9.34634307232,3.26357249683,6.45096723464,0.251159480859,0.0,-1.0,-1.0,0.778883465393,0.626097063634,2.11407467014
7,8.24156998285,4.67578308315,6.40669371223,0.519999985139,1.0,0.0,1.0,1.09407192877,0.506418258773,2.39390052966
8,9.85613266751,3.35124862208,5.45313438709,0.607838018243,1.0,1.0,0.0,0.893850694236,0.653218772127,2.3406544835
9,9.99030674749,5.79008193284,5.32336978905,0.298873040287,0.0,-1.0,0.0,1.2365727103,0.309286155868,2.59317293508
10,5.1764464804,6.06716715838,5.37737449178,0.569803397126,0.0,-1.0,1.0,0.953973475841,0.354874687159,1.36490472132
11,5.48190648466,5.50814729961,5.46069652934,0.744217454558,-1.0,0.0,1.0,0.880247839412,0.524212235173,1.70600872645
12,9.44645723477,3.90061533257,5.98404742984,0.438342558734,1.0,0.0,-1.0,0.486971106663,0.546747590908,4.17239069015
13,7.01705697761,3.4806043022,5.95072159856,0.4076723674,-1.0,-1.0,1.0,1.06443295732,0.881973234094,1.80388637835
14,11.4935426957,4.80680226052,5.86070397132,0.471250802058,1.0,-1.0,0.0,1.2347542772,0.410184887343,3.28005386041
15,18.6041183978,5.43343467543,6.79283821835,0.509558948904,1.0,1.0,-1.0,0.974433877411,0.797540105542,1.87830619065
16,5.45041258321,5.61228109646,5.29184950317,0.269584309728,1.0,-1.0,-1.0,1.30399430684,0.746330912624,1.26501114395
17,14.8479043818,4.21523781061,5.93339293936,0.299564270286,1.0,-1.0,0.0,0.916525570797,0.843412797482,1.42342338821
18,12.8633835482,2.91684014167,5.44764649631,0.377205907314,-1.0,0.0,1.0,0.598308135312,0.628353094689,1.89709189767
19,10.9589932491,3.58591810066,5.73569785223,0.67961087472,0.0,1.0,-1.0,0.901403182664,0.664477365691,2.42473600254
20,4.48636695389,5.52217025872,6.39913386229,0.49507854442,0.0,-1.0,1.0,1.1565697273,0.496052697416,1.66156184648
21,8.203398886,4.49074523524,6.22779833547,0.294901669302,0.0,1.0,1.0,1.1803377279,0.525695441987,2.14520344535
22,13.4642465002,4.20678128536,6.01310853398,0.409231497852,-1.0,1.0,0.0,0.875690999483,0.722307739375,2.63059792981
23,7.23327904333,4.21877145867,6.3401984526,0.281225692475,1.0,1.0,0.0,1.40186917273,0.470508129328,1.9263442803
24,6.02458970439,3.22384525082,6.07533442474,0.728037964466,-1.0,0.0,0.0,1.12175746094,0.747795502882,5.20171560264
25,8.96936032307,5.28625137011,5.34240698071,0.5544920376,0.0,0.0,0.0,0.791719564295,0.317860227514,1.87640475188
26,11.6883676407,3.69190744919,6.34889722966,0.610538690734,-1.0,-1.0,-1.0,0.86252462638,0.640703567293,2.64739809765
27,9.24212646555,4.35459105797,6.9370476389,0.484663012963,0.0,0.0,0.0,0.737065963026,0.487804624325,2.62279186914
